rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,tire_press_lf,tire_press_rf,tire_press_rr_orr,tire_press_lr_olr,tire_press_rr_irr,tire_press_lr_ilr
1541192134150545155,,1858,,1541192134,150436155,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192134651677823,,1859,,1541192134,651487758,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192135150459263,,1860,,1541192135,150374262,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192135651448694,,1861,,1541192135,651305665,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192136151335598,,1862,,1541192136,151173460,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192136652307960,,1863,,1541192136,652211565,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192137151212157,,1864,,1541192137,151107996,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192137651207183,,1865,,1541192137,651090730,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192138151209544,,1866,,1541192138,151115303,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192138652230494,,1867,,1541192138,652094781,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192139151088168,,1868,,1541192139,150968918,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192139651037537,,1869,,1541192139,650962241,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192140150961191,,1870,,1541192140,150873145,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192140655023230,,1871,,1541192140,654904587,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192141150900304,,1872,,1541192141,150791245,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192141651003078,,1873,,1541192141,650876087,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192142150899391,,1874,,1541192142,150767679,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192142650842347,,1875,,1541192142,650709050,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192143150726507,,1876,,1541192143,150642224,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192143650928385,,1877,,1541192143,650629435,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192144150739147,,1878,,1541192144,150558874,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192144651741124,,1879,,1541192144,651549021,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192145151208265,,1880,,1541192145,151084765,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192145651618688,,1881,,1541192145,651509647,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192146151536232,,1882,,1541192146,151392810,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192146651456728,,1883,,1541192146,651334724,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192147151410189,,1884,,1541192147,151290922,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192147651486688,,1885,,1541192147,651261624,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192148151325785,,1886,,1541192148,151193679,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192148651317977,,1887,,1541192148,651204150,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192149151248172,,1888,,1541192149,151159206,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192149651263473,,1889,,1541192149,651097658,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192150151504299,,1890,,1541192150,151369035,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192150651139614,,1891,,1541192150,651005336,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192151150956788,,1892,,1541192151,150844998,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192151651394393,,1893,,1541192151,651267947,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192152151637362,,1894,,1541192152,151499823,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192152651806387,,1895,,1541192152,651601310,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192153151285289,,1896,,1541192153,151195606,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192153651346300,,1897,,1541192153,651214008,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192154151022220,,1898,,1541192154,150904434,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192154651620679,,1899,,1541192154,651506329,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192155151095071,,1900,,1541192155,150962009,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192035644934611,,1661,,1541192035,644690421,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192036144776198,,1662,,1541192036,144632163,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192036644668278,,1663,,1541192036,644484548,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192037144634494,,1664,,1541192037,144473417,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192037644696168,,1665,,1541192037,644536853,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192038145788879,,1666,,1541192038,145632189,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192038645816700,,1667,,1541192038,645632646,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192039144480607,,1668,,1541192039,144303417,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192039645451090,,1669,,1541192039,645299687,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192040149478606,,1670,,1541192040,149342426,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192040645524223,,1671,,1541192040,645338344,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192041145449452,,1672,,1541192041,145295325,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192041645361218,,1673,,1541192041,645195970,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192042145276501,,1674,,1541192042,145125576,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192042645366890,,1675,,1541192042,645066919,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192043145177207,,1676,,1541192043,145007676,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192043645404672,,1677,,1541192043,645265101,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192044145146803,,1678,,1541192044,145029685,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192044651430545,,1679,,1541192044,651290082,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192045145504654,,1680,,1541192045,145375382,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192045645969836,,1681,,1541192045,645837138,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192046145503731,,1682,,1541192046,145378035,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192046645902733,,1683,,1541192046,645773969,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192047145808085,,1684,,1541192047,145706232,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192047645783177,,1685,,1541192047,645616875,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192048145787551,,1686,,1541192048,145642263,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192048645814533,,1687,,1541192048,645683887,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192049145935164,,1688,,1541192049,145772653,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192049645912654,,1689,,1541192049,645786886,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192050145970506,,1690,,1541192050,145841564,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192050645966303,,1691,,1541192050,645865409,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192051146072480,,1692,,1541192051,145925790,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192051646099190,,1693,,1541192051,645983552,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192052145129153,,1694,,1541192052,145012430,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192052646236331,,1695,,1541192052,646102325,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192053146272862,,1696,,1541192053,146159405,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192053650461366,,1697,,1541192053,650325036,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192054145306581,,1698,,1541192054,145189624,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192054646353637,,1699,,1541192054,645308162,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192055145503085,,1700,,1541192055,145377684,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192055645349064,,1701,,1541192055,645189723,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192056145569241,,1702,,1541192056,145414059,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192056645632257,,1703,,1541192056,645522533,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192057145359274,,1704,,1541192057,145221633,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192057645445100,,1705,,1541192057,645328848,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192058145500492,,1706,,1541192058,145338332,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192058646395716,,1707,,1541192058,646270293,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192059146467140,,1708,,1541192059,146335946,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192059646364639,,1709,,1541192059,646178997,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192060146433673,,1710,,1541192060,146324000,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192060646536919,,1711,,1541192060,646419841,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192061146383460,,1712,,1541192061,146295757,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192061646290915,,1713,,1541192061,646178582,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192062146401480,,1714,,1541192062,146258771,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192062646324131,,1715,,1541192062,646221158,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192063146408198,,1716,,1541192063,146276328,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192063646247066,,1717,,1541192063,646144389,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192064146352344,,1718,,1541192064,146217019,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192064650006730,,1719,,1541192064,649851336,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192065146269005,,1720,,1541192065,146105883,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192065647180126,,1721,,1541192065,647068391,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192066146225380,,1722,,1541192066,146095230,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192066647157250,,1723,,1541192066,647016882,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192067146052263,,1724,,1541192067,145964988,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192067650161398,,1725,,1541192067,650017843,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192068146077398,,1726,,1541192068,145980732,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192068649735810,,1727,,1541192068,649613305,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192069147044884,,1728,,1541192069,146925065,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192069649634910,,1729,,1541192069,649492872,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192070146134646,,1730,,1541192070,146017352,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192070650232153,,1731,,1541192070,650010116,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192071147190836,,1732,,1541192071,147059841,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192071646334050,,1733,,1541192071,646174701,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192072149183881,,1734,,1541192072,149031581,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192072649804597,,1735,,1541192072,649653249,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192073146300159,,1736,,1541192073,146149315,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192073647386645,,1737,,1541192073,647250650,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192074149527634,,1738,,1541192074,149392820,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192074646796192,,1739,,1541192074,646627666,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192075149559135,,1740,,1541192075,149443778,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192075646590758,,1741,,1541192075,646428449,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192076147621590,,1742,,1541192076,147465770,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192076647729930,,1743,,1541192076,647598789,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192077149804076,,1744,,1541192077,149644000,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192077646758740,,1745,,1541192077,646626611,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192078146845868,,1746,,1541192078,146734103,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192078649920923,,1747,,1541192078,649784838,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192079149922102,,1748,,1541192079,149837528,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192079647020200,,1749,,1541192079,646879872,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192080150104895,,1750,,1541192080,149946606,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192080650138320,,1751,,1541192080,649973780,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192081147207101,,1752,,1541192081,147049420,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192081651233427,,1753,,1541192081,651106798,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192082149276811,,1754,,1541192082,149155025,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192082650436964,,1755,,1541192082,650209568,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192083150487310,,1756,,1541192083,150265156,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192083649480365,,1757,,1541192083,649286196,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192084149518226,,1758,,1541192084,149393884,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192084650389871,,1759,,1541192084,650277922,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192085149544387,,1760,,1541192085,149442539,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192085649605863,,1761,,1541192085,649513684,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192086149693590,,1762,,1541192086,149519920,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192086648769737,,1763,,1541192086,648638013,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192087149734075,,1764,,1541192087,149636309,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192087648870546,,1765,,1541192087,648731056,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192088149842725,,1766,,1541192088,149690212,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192088649654766,,1767,,1541192088,649468555,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192089149430220,,1768,,1541192089,149272606,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192089649298372,,1769,,1541192089,649120488,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192090149126707,,1770,,1541192090,148975164,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192090648930256,,1771,,1541192090,648748199,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192091149793273,,1772,,1541192091,149655600,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192091650623460,,1773,,1541192091,650482191,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192092149662991,,1774,,1541192092,149504320,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192092649600509,,1775,,1541192092,649493786,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192093149106664,,1776,,1541192093,148967523,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192093649502026,,1777,,1541192093,649322782,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192094149470724,,1778,,1541192094,149331190,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192094649641555,,1779,,1541192094,649502766,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192095149276787,,1780,,1541192095,149156601,'',32.0,29.0,33.0,35.0,255.0,255.0
1541191795630603101,,1181,,1541191795,630449417,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191796130637865,,1182,,1541191796,130525843,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191796631082637,,1183,,1541191796,630730464,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191797130644127,,1184,,1541191797,130513963,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191797632019359,,1185,,1541191797,631856643,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191798131563340,,1186,,1541191798,131437717,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191798632330480,,1187,,1541191798,632205778,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191799130852520,,1188,,1541191799,130632520,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191799632124991,,1189,,1541191799,632000116,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191800130816128,,1190,,1541191800,130669811,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191800631795414,,1191,,1541191800,631627416,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191801131625987,,1192,,1541191801,131445826,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191801631051160,,1193,,1541191801,630950628,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191802131017714,,1194,,1541191802,130801092,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191802632503342,,1195,,1541191802,632299902,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191803131952466,,1196,,1541191803,131807306,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191803631958418,,1197,,1541191803,631833128,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191804131912976,,1198,,1541191804,131819507,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191804632400173,,1199,,1541191804,632279069,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191805132241150,,1200,,1541191805,132066318,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191805632349300,,1201,,1541191805,632224576,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191806132077265,,1202,,1541191806,131923357,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191806633462488,,1203,,1541191806,633324359,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191807132288591,,1204,,1541191807,132149054,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191807632389285,,1205,,1541191807,632244841,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191808132200930,,1206,,1541191808,132093227,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191808632495667,,1207,,1541191808,632395102,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191809132337376,,1208,,1541191809,132198584,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191809632344318,,1209,,1541191809,632169389,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191810132311706,,1210,,1541191810,132221097,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191810632592756,,1211,,1541191810,632485812,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191811132493744,,1212,,1541191811,132340805,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191811632536998,,1213,,1541191811,632418625,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191812132452798,,1214,,1541191812,132324174,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191812633631209,,1215,,1541191812,633490951,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191813132428463,,1216,,1541191813,132309330,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191813633649902,,1217,,1541191813,633499035,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191814132586651,,1218,,1541191814,132458843,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191814636726055,,1219,,1541191814,636579880,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191815132708435,,1220,,1541191815,132488477,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191815636786321,,1221,,1541191815,636670151,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191816135683935,,1222,,1541191816,135532810,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191816636788928,,1223,,1541191816,636639715,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191817133708162,,1224,,1541191817,133523036,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191817636727558,,1225,,1541191817,636590427,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191818133680827,,1226,,1541191818,133539302,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191818636743895,,1227,,1541191818,636615150,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191819132715654,,1228,,1541191819,132550731,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191819636817455,,1229,,1541191819,636684659,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191820135679590,,1230,,1541191820,135577456,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191820636548378,,1231,,1541191820,636430803,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191821133393728,,1232,,1541191821,133274252,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191821637201546,,1233,,1541191821,637135370,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191822133138425,,1234,,1541191822,132994683,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191822636023370,,1235,,1541191822,635898771,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191823134880983,,1236,,1541191823,134733945,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191823635729168,,1237,,1541191823,635592561,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191824135962191,,1238,,1541191824,135838381,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191824636514609,,1239,,1541191824,636331781,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191825136302415,,1240,,1541191825,136190316,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191825632959215,,1241,,1541191825,632845698,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191826135004706,,1242,,1541191826,134917676,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191826634956963,,1243,,1541191826,634837458,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191827135124443,,1244,,1541191827,134993798,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191827635808406,,1245,,1541191827,635596137,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191828135583978,,1246,,1541191828,135434319,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191828635172960,,1247,,1541191828,635007077,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191829135267175,,1248,,1541191829,135112969,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191829635160543,,1249,,1541191829,635042460,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191830134096541,,1250,,1541191830,133929953,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191830635948828,,1251,,1541191830,635802549,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191831134915153,,1252,,1541191831,134810593,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191831634953702,,1253,,1541191831,634858821,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191832135974000,,1254,,1541191832,135827171,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191832635137221,,1255,,1541191832,634919193,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191833135910392,,1256,,1541191833,135814449,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191833634909139,,1257,,1541191833,634827850,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191834134805233,,1258,,1541191834,134709220,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191834636054841,,1259,,1541191834,635857660,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191835134804310,,1260,,1541191835,134708913,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191835633849281,,1261,,1541191835,633725281,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191836134640162,,1262,,1541191836,134542761,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191836634672500,,1263,,1541191836,634523534,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191837134596221,,1264,,1541191837,134478890,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191837634581672,,1265,,1541191837,634415079,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191838133544470,,1266,,1541191838,133414285,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191838634535864,,1267,,1541191838,634402796,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191839134464165,,1268,,1541191839,134374886,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191839634376890,,1269,,1541191839,634263887,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191840134284622,,1270,,1541191840,134186590,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191840634606788,,1271,,1541191840,634492978,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191841135223898,,1272,,1541191841,135088036,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191841635205314,,1273,,1541191841,635041864,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191842134761400,,1274,,1541191842,134511622,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191842635162432,,1275,,1541191842,635034929,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191843135074573,,1276,,1541191843,134933453,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191843635890801,,1277,,1541191843,635733750,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191844134936354,,1278,,1541191844,134817254,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191844633949957,,1279,,1541191844,633788765,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191845134595286,,1280,,1541191845,134433766,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191845634941681,,1281,,1541191845,634803351,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191846134854535,,1282,,1541191846,134674186,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191846633880660,,1283,,1541191846,633790276,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191847133747754,,1284,,1541191847,133660646,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191847633719376,,1285,,1541191847,633578766,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191848134702427,,1286,,1541191848,134537739,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191848634672074,,1287,,1541191848,634517191,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191849134688387,,1288,,1541191849,134562585,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191849633802127,,1289,,1541191849,633724059,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191850134710173,,1290,,1541191850,134512753,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191850634572448,,1291,,1541191850,634439306,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191851133806702,,1292,,1541191851,133695429,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191851634318895,,1293,,1541191851,634233659,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191852135437211,,1294,,1541191852,135208090,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191852635112350,,1295,,1541191852,634844732,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191853134255825,,1296,,1541191853,134159353,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191853634262985,,1297,,1541191853,634171677,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191854134844598,,1298,,1541191854,134669013,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191854634133188,,1299,,1541191854,634007343,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191855135175731,,1300,,1541191855,134978463,'',32.0,29.0,33.0,34.0,255.0,255.0
1541192155651095054,,1901,,1541192155,650999526,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192156151346996,,1902,,1541192156,151202503,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192156651406824,,1903,,1541192156,651257017,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192157151460419,,1904,,1541192157,151325545,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192157651634508,,1905,,1541192157,651501708,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192158151328246,,1906,,1541192158,151168241,'',32.0,29.0,33.0,35.0,255.0,255.0
